s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
90.3865073;3.259165;-5.6552875;1.8991861;0.0166144;9.3603512;3.2055998
90.4864924;3.1645497;-5.6876132;1.9008462;0.0165924;9.3945302;3.1944127
90.5864774;3.069988;-5.7200958;1.9025041;0.0165692;9.4284668;3.1834094
90.6864625;2.9754805;-5.752735;1.9041596;0.0165457;9.4621653;3.1725034
90.7864476;2.8810269;-5.7855305;1.9058128;0.0165234;9.4956294;3.1615608
90.8864327;2.7866277;-5.818482;1.9074638;0.0165015;9.5288612;3.1506627
90.9864177;2.692283;-5.8515892;1.9091126;0.0164789;9.5618636;3.1398957
91.0864028;2.597993;-5.8848518;1.9107591;0.0164562;9.5946402;3.1292124
91.1863879;2.5037578;-5.9182695;1.9124033;0.0164337;9.6271943;3.1185816
91.286373;2.4095777;-5.951842;1.9140453;0.0164113;9.6595286;3.1080148
91.386358;2.3154527;-5.9855691;1.9156851;0.0163887;9.691646;3.0975309
91.4863431;2.2213832;-6.0194502;1.9173226;0.0163662;9.7235496;3.0871177
91.5863282;2.1273692;-6.0534853;1.9189578;0.0163436;9.7552421;3.0767733
91.6863133;2.033411;-6.087674;1.9205908;0.0163211;9.7867262;3.0664953
91.7862983;1.9395087;-6.122016;1.9222215;0.0162984;9.8180048;3.0563008
91.8862834;1.8456625;-6.1565109;1.92385;0.0162758;9.8490805;3.0461756
91.9862685;1.7518725;-6.1911585;1.9254762;0.0162533;9.879956;3.0361006
92.0862536;1.658139;-6.2259584;1.9271002;0.0162309;9.9106337;3.026086
92.1862386;1.564462;-6.2609105;1.9287219;0.0162081;9.941116;3.0161809
92.2862237;1.4708419;-6.2960143;1.9303413;0.0161852;9.9714058;3.0063505
92.3862088;1.3772786;-6.3312696;1.9319585;0.0161626;10.0015056;2.9965551
92.4861939;1.2837725;-6.366676;1.9335733;0.0161401;10.0314174;2.9868147
92.5861789;1.1903236;-6.4022332;1.935186;0.0161187;10.0611435;2.9770384
92.686164;1.0969322;-6.437941;1.9367966;0.0160975;10.0906852;2.9672987
92.7861491;1.0035983;-6.4737991;1.9384047;0.0160673;10.1200444;2.958545
92.8861342;0.9103222;-6.5098071;1.9400096;0.0160349;10.1492325;2.9500876
92.9861192;0.8171039;-6.5459646;1.9416108;0.0159934;10.1782538;2.9426473
93.0861043;0.7239435;-6.5822711;1.9432077;0.0159497;10.2071196;2.9355164
93.1860894;0.6308412;-6.6187261;1.9448003;0.0159067;10.2358344;2.9283882
93.2860745;0.5377969;-6.6553291;1.9463886;0.0158639;10.2643995;2.9213158
93.3860595;0.4448109;-6.6920797;1.9479726;0.0158219;10.2928166;2.9142451
93.4860446;0.3518831;-6.7289773;1.9495525;0.01578;10.3210869;2.9072292
93.5860297;0.2590136;-6.7660215;1.9511282;0.0157378;10.3492122;2.9003341
93.6860148;0.1662025;-6.8032118;1.9526996;0.0156954;10.3771949;2.8935228
93.7859998;0.0734499;-6.8405477;1.9542668;0.0156533;10.4050369;2.8867625
93.8859849;-0.0192442;-6.8780287;1.9558298;0.0156113;10.4327398;2.8800676
93.98597;-0.1118796;-6.9156543;1.9573886;0.0155693;10.4603053;2.8734481
94.085955;-0.2044563;-6.9534241;1.9589432;0.0155273;10.4877352;2.8668997
94.1859401;-0.2969744;-6.9913376;1.9604936;0.0154854;10.5150314;0.8663203
94.2859252;-0.3894335;-7.0293943;1.9620398;0.0154434;10.5232658;-3.7178743
94.3859103;-0.4818339;-7.0675937;1.9635818;0.0154016;10.4878815;-3.7310866
94.4858953;-0.5741752;-7.1059354;1.9651196;0.0153598;10.4522511;-3.7442627
94.5858804;-0.6664576;-7.1444188;1.9666533;0.015318;10.4163723;-3.7574028
94.6858655;-0.758681;-7.1830435;1.9681828;0.0152762;10.380243;-3.7705062
94.7858506;-0.8508452;-7.221809;1.9697081;0.0152345;10.3438607;-3.7835727
94.8858356;-0.9429503;-7.2607149;1.9712292;0.0151928;10.3072234;-3.7966019
94.9858207;-1.0349962;-7.2997607;1.9727462;0.0151512;10.2703284;-3.8095939
95.0858058;-1.1269828;-7.3389458;1.974259;0.0151096;10.2331736;-3.8225482
95.1857909;-1.2189101;-7.3782699;1.9757677;0.015068;10.1957563;-3.8354646
95.2857759;-1.3107781;-7.4177324;1.9772722;0.0150265;10.158074;-3.8483427
95.385761;-1.4025867;-7.4573329;1.9787725;0.014985;10.1201242;-3.8611824
95.4857461;-1.4943358;-7.4970708;1.9802687;0.0149435;10.0819042;-3.8739833
95.5857312;-1.5860255;-7.5369459;1.9817608;0.0149021;10.0434113;-3.8867452
95.6857162;-1.6776556;-7.5769575;1.9832487;0.0148607;10.0046428;-3.8994675
95.7857013;-1.7692262;-7.6171052;1.9847325;0.0148193;9.9655959;-3.9121505
95.8856864;-1.8607372;-7.6573886;1.9862121;0.0147779;9.9262676;-3.9247933
95.9856715;-1.9521886;-7.6978071;1.9876876;0.0147366;9.886655;-3.9373961
96.0856565;-2.0435803;-7.7383603;1.989159;0.0146953;9.846755;-3.9499582
96.1856416;-2.1349124;-7.7790478;1.9906263;0.0146541;9.8065647;-3.9624798
96.2856267;-2.2261847;-7.819869;1.9920894;0.0146129;9.7660808;-3.9749601
96.3856118;-2.3173974;-7.8608236;1.9935484;0.0145717;9.7253;-3.987399
96.4855968;-2.4085502;-7.901911;1.9950033;0.0145305;9.6842191;-3.999796
96.5855819;-2.4996432;-7.9431308;1.9964541;0.0144894;9.6428346;-4.0121515
96.685567;-2.5906764;-7.9844825;1.9979007;0.0144483;9.6011431;-4.0244645
96.7855521;-2.6816499;-8.0259657;1.9993433;0.0144072;9.559141;-4.0367343
96.8855371;-2.7725634;-8.0675798;2.0007817;0.0143662;9.5168246;-4.0489608
96.9855222;-2.8634171;-8.1093246;2.0022161;0.0143251;9.4741901;-4.0611459
97.0855073;-2.9542109;-8.1511994;2.0036463;0.0142841;9.4312338;-4.0732877
97.1854924;-3.0449448;-8.1932039;2.0050725;0.0142432;9.3879516;-4.0853823
97.2854774;-3.1356187;-8.2353375;2.0064945;0.0142023;9.3443395;-4.0974316
97.3854625;-3.2262329;-8.2775998;2.0079125;0.0141613;9.3003933;-4.1094434
97.4854476;-3.3167869;-8.3199904;2.0093264;0.0141204;9.2561088;-4.1214121
97.5854327;-3.4072812;-8.3625088;2.0107362;0.0140796;9.2114815;-4.1333228
97.6854177;-3.4977154;-8.4051545;2.0121419;0.0140389;9.1665069;-4.1451843
97.7854028;-3.5880898;-8.4479272;2.0135435;0.013998;9.1211806;-4.1570216
97.8853879;-3.678404;-8.4908263;2.0149411;0.013957;9.0754976;-4.1688186
97.985373;-3.7686585;-8.5338514;2.0163345;0.0139163;9.0294527;-4.180549
98.085358;-3.8588529;-8.577002;2.0177239;0.0138757;8.9830414;-4.1922275
98.1853431;-3.9489874;-8.6202777;2.0191093;0.0138358;8.9362583;-4.2038067
98.2853282;-4.0390619;-8.6636781;2.0204907;0.0137961;8.8890987;-4.2153466
98.3853133;-4.1290763;-8.7072027;2.0218736;0.013896;8.8415571;-4.2136743
98.4852983;-4.2190302;-8.7508524;2.0232699;0.0140342;8.7937775;-4.1734561
98.5852834;-4.308922;-8.7946284;2.0246995;0.0146709;8.7461967;-4.123757
98.6852685;-4.3987504;-8.8385368;2.0262051;0.0154454;8.6989268;-4.0742131
98.7852535;-4.4885098;-8.8825833;2.0277886;0.0162333;8.6519713;-4.025547
98.8852386;-4.578199;-8.9267761;2.0294513;0.0170249;8.605325;-3.9654477
98.9852237;-4.6678115;-8.9711211;2.0311998;0.0179877;8.5591265;-3.9032092
99.0852088;-4.7573454;-9.0156278;2.0330488;0.0189985;8.5134083;-3.8393772
99.1851938;-4.8467933;-9.0603039;2.0350006;0.0200507;8.468197;-3.7761221
99.2851789;-4.9361527;-9.1051598;2.0370585;0.0211144;8.4234939;-3.715429
99.385164;-5.0254159;-9.1502037;2.0392222;0.0221614;8.3792765;-3.6563908
99.4851491;-5.1145803;-9.1954458;2.0414901;0.0232036;8.3355327;-3.5986369
99.5851341;-5.2036384;-9.2408941;2.0438622;0.0242459;8.2922545;-3.542136
99.6851192;-5.2925871;-9.2865588;2.0463385;0.0252883;8.2494341;-3.4868832
99.7851043;-5.381419;-9.3324476;2.0489191;0.0263303;8.2070635;-3.4328297
99.8850894;-5.4701309;-9.3785706;2.0516038;0.0273724;8.1651349;-3.3799483
99.9850744;-5.5587151;-9.4249358;2.0543927;0.0284145;8.1236407;-3.3282025
100.0850595;-5.6471683;-9.471553;2.0572859;0.0294567;8.0825737;-3.2775774
100.1850446;-5.7354828;-9.5184299;2.0602832;0.0304988;8.0419264;-3.2280337
100.2850297;-5.8236549;-9.5655765;2.0633847;0.0315411;8.0016917;-3.1795561
100.3850147;-5.9116769;-9.6130003;2.0665905;0.0325834;7.9618624;-3.1321065
100.4849998;-5.9995449;-9.6607112;2.0699005;0.033626;7.9224318;-3.0856734
100.5849849;-6.0872511;-9.7087167;2.0733147;0.0346686;7.8833929;-3.0402183
100.68497;-6.1747912;-9.7570265;2.0768332;0.0357115;7.844739;-2.9957315
100.784955;-6.2621574;-9.805648;2.0804559;0.0367546;7.8064636;-2.9521747
100.8849401;-6.3493452;-9.8545908;2.084183;0.037798;7.7685601;-2.9095406
100.9849252;-6.4363466;-9.9038622;2.0880144;0.0388417;7.7310223;-2.8677907
101.0849103;-6.5231568;-9.9534716;2.0919502;0.0398858;7.6938438;-2.8269199
101.1848953;-6.6097676;-10.0034263;2.0959903;0.0409302;7.6570185;-2.7868895
101.2848804;-6.696174;-10.0537356;2.100135;0.0419752;7.6205406;-2.7476964
101.3848655;-6.7823678;-10.1044065;2.1043841;0.0430205;7.5844038;-2.7093016
101.4848506;-6.8683436;-10.1554482;2.1087379;0.0440666;7.5486026;-2.6717043
101.5848356;-6.9540929;-10.2068678;2.1131962;0.0451132;7.5131312;-2.6348649
101.6848207;-7.0396102;-10.2586741;2.1177592;0.0461606;7.4779841;-2.5987845
101.7848058;-7.1248867;-10.310874;2.1224269;0.0472086;7.4431557;-2.5634233
101.8847909;-7.2099165;-10.3634763;2.1271995;0.0482577;7.4086408;-2.5287839
101.9847759;-7.2946909;-10.4164879;2.1320771;0.0493074;7.374434;-2.4948264
102.084761;-7.3792035;-10.4699172;2.1370596;0.0503583;7.3405304;-2.4615553
102.1847461;-7.4634455;-10.5237709;2.1421472;0.0514101;7.3069247;-2.4289298
102.2847312;-7.5474101;-10.5780573;2.1473401;0.0524633;7.2736123;-2.396956
102.3847162;-7.6310882;-10.6327831;2.1526384;0.0535175;7.2405881;-2.365593
102.4847013;-7.7144728;-10.6879561;2.1580421;0.0545733;7.2078477;-2.3348479
102.5846864;-7.7975546;-10.743583;2.1635514;0.0556303;7.1753863;-2.3046794
102.6846715;-7.8803262;-10.7996714;2.1691666;0.0566891;7.1431996;-2.2750981
102.7846565;-7.9627781;-10.8562279;2.1748876;0.0577492;7.1112832;-2.2460606
102.8846416;-8.0449024;-10.9132597;2.1807148;0.0588114;7.0796331;-2.2175732
102.9846267;-8.1266897;-10.9707732;2.1866482;0.0598753;7.0482449;-2.1895971
103.0846117;-8.2081314;-11.0287755;2.1926881;0.0609416;7.0171149;-2.1621513
103.1845968;-8.2892181;-11.0872728;2.1988347;0.0620095;6.986239;-2.1351852
103.2845819;-8.3699405;-11.1462718;2.2050883;0.06308;6.9556138;-2.1086951
103.384567;-8.4502892;-11.2057788;2.2114489;0.064153;6.9252355;-2.0826501
103.484552;-8.5302545;-11.2657998;2.2179171;0.0652289;6.8951011;-2.0571221
103.5845371;-8.6098268;-11.3263412;2.2244928;0.0663061;6.8652062;-2.0320323
103.6845222;-8.6889958;-11.3874087;2.2311764;0.0673861;6.8355475;-2.0071911
103.7845073;-8.7677518;-11.4490084;2.2379683;0.0684728;6.8061246;-1.9826657
103.8844923;-8.8460839;-11.5111455;2.2448691;0.0695645;6.7769357;-1.95889
103.9844774;-8.9239823;-11.5738263;2.2518789;0.0706518;6.7479729;-1.9356011
104.0844625;-9.0014355;-11.6370554;2.2589974;0.0717402;6.7192318;-1.9137681
104.1844476;-9.0784336;-11.7008389;2.2662241;0.0728082;6.6906935;-1.8926503
104.2844326;-9.154965;-11.7651807;2.2735569;0.0738718;6.6623499;-1.8721505
104.3844177;-9.2310195;-11.8300865;2.2809962;0.0749331;6.6341941;-1.8520401
104.4844028;-9.306585;-11.8955598;2.2885415;0.075997;6.6062227;-1.8321596
104.5843879;-9.3816515;-11.961606;2.2961935;0.077067;6.5784346;-1.8125242
104.6843729;-9.4562061;-12.028228;2.3039528;0.0781429;6.5508282;-1.7932501
104.784358;-9.5302387;-12.0954311;2.3118199;0.0792217;6.5234005;-1.7742506
104.8843431;-9.6037358;-12.1632178;2.3197949;0.0803055;6.4961494;-1.7555511
104.9843282;-9.6766871;-12.2315933;2.3278787;0.0813935;6.4690725;-1.7370856
105.0843132;-9.7490786;-12.3005593;2.3360714;0.0824874;6.4421684;-1.7189075
105.1842983;-9.8208999;-12.3701209;2.3443739;0.0835856;6.4154348;-1.7009464
105.2842834;-9.8921363;-12.4402793;2.3527863;0.08469;6.3888704;-1.6832381
105.3842685;-9.962777;-12.5110394;2.3613095;0.0857995;6.3624734;-1.6657171
105.4842535;-10.0328071;-12.5824019;2.3699439;0.0869157;6.3362429;-1.6484297
105.5842386;-10.1022155;-12.6543713;2.3786902;0.0880374;6.3101773;-1.6313066
105.6842237;-10.1709865;-12.7269478;2.387549;0.0891662;6.284276;-1.6143713
105.7842088;-10.239109;-12.8001357;2.396521;0.0903016;6.2585381;-1.5975693
105.8841938;-10.3065666;-12.8739343;2.4056069;0.0914449;6.2329634;-1.5809321
105.9841789;-10.3733479;-12.948348;2.4148075;0.0925951;6.2075513;-1.5643989
106.084164;-10.4394362;-13.0233754;2.4241234;0.0937539;6.1823022;-1.5480143
106.1841491;-10.5048195;-13.0990204;2.4335558;0.0949201;6.1572156;-1.5317144
106.2841341;-10.5694807;-13.175281;2.4431049;0.0960952;6.1322921;-1.5153763
106.3841192;-10.6334074;-13.2521609;2.4527724;0.0972824;6.1075344;-1.4990375
106.4841043;-10.6965821;-13.3296574;2.4625589;0.0984808;6.0829445;-1.4830431
106.5840894;-10.7589919;-13.4077738;2.4724656;0.099681;6.0585187;-1.4671627
106.6840744;-10.8206187;-13.4865066;2.4824924;0.1008891;6.0342573;-1.4506538
106.7840595;-10.8814495;-13.5658588;2.4926414;0.1021253;6.0101725;-1.4338703
106.8840446;-10.9414656;-13.6458262;2.5029149;0.1033799;5.9862711;-1.4152324
106.9840297;-11.0006531;-13.7264115;2.5133165;0.1046963;5.9625865;-1.3958001
107.0840147;-11.0589925;-13.8076101;2.5238518;0.106045;5.9391346;-1.3758773
107.1839998;-11.116469;-13.8894246;2.5345231;0.1074176;5.9159264;-1.3556425
107.2839849;-11.1730621;-13.9718498;2.5453326;0.1088086;5.8929701;-1.3355671
107.38397;-11.2287566;-14.0548877;2.5562818;0.1102045;5.870266;-1.3154226
107.483955;-11.2835313;-14.1385322;2.5673707;0.1116115;5.8478182;-1.2950545
107.5839401;-11.3373705;-14.2227849;2.5786013;0.1130339;5.8256335;-1.274419
107.6839252;-11.3902528;-14.3076384;2.5899746;0.1144725;5.8037195;-1.2535907
107.7839102;-11.4421618;-14.393094;2.6014928;0.1159248;5.7820826;-1.2324594
107.8838953;-11.4930754;-14.479143;2.6131567;0.1173938;5.7607312;-1.2110749
107.9838804;-11.5429769;-14.5657862;2.6249686;0.1188775;5.7396729;-1.189318
108.0838655;-11.5918436;-14.6530139;2.6369293;0.120379;5.7189175;-1.1672244
108.1838505;-11.6396583;-14.740826;2.6490413;0.1218969;5.6984741;-1.1446726
108.2838356;-11.6863978;-14.8292116;2.6613057;0.1234342;5.6783543;-1.1216965
108.3838207;-11.7320445;-14.9181701;2.6737251;0.1249894;5.6585688;-1.0981627
108.4838058;-11.7765743;-15.0076891;2.6863006;0.1265659;5.6391313;-1.0741784
108.5837908;-11.8199693;-15.0977677;2.6990351;0.1281597;5.6200532;-1.0495557
108.6837759;-11.8622049;-15.1883915;2.7119295;0.1297759;5.6013497;-1.024195
108.783761;-11.9032626;-15.2795593;2.7249872;0.1314169;5.5830377;-0.9980348
108.8837461;-11.9431172;-15.3712549;2.7382098;0.1330835;5.5651354;-0.9712898
108.9837311;-11.9817499;-15.4634767;2.7516006;0.134768;5.5476575;-0.9436499
109.0837162;-12.0191347;-15.5562065;2.7651604;0.1364792;5.530624;-0.9151096
109.1837013;-12.0552524;-15.6494422;2.7788933;0.138216;5.5140554;-0.885522
109.2836864;-12.0900764;-15.7431634;2.7928005;0.1399818;5.497975;-0.8544387
109.3836714;-12.123587;-15.8373676;2.8068869;0.1417898;5.4824143;-0.8219738
109.4836565;-12.155757;-15.9320324;2.8211554;0.1436342;5.4674031;-0.7910068
109.5836416;-12.1865661;-16.0271549;2.8356073;0.1454192;5.4529184;-0.7595248
109.6836267;-12.2159871;-16.1227094;2.8502358;0.1472102;5.4389739;-0.7295074
109.7836117;-12.2440004;-16.218693;2.8650427;0.1489403;5.4255467;-0.6990485
109.8835968;-12.2705793;-16.3150761;2.8800202;0.1506722;5.4126489;-0.666715
109.9835819;-12.295705;-16.4118557;2.8951743;0.152452;5.400319;-0.6325118
110.083567;-12.3193509;-16.5089997;2.9105075;0.1542772;5.3885955;-0.5973616
110.183552;-12.3414972;-16.6065047;2.9260255;0.156114;5.3775001;-0.560517
110.2835371;-12.3621172;-16.7043352;2.9417271;0.1579855;5.3670681;-0.5208682
110.3835222;-12.3811909;-16.8024876;2.9576203;0.1599263;5.3573559;-0.4788213
110.4835073;-12.3986911;-16.9009236;2.9737091;0.1619185;5.3484121;-0.4368794
110.5834923;-12.414597;-16.9996392;2.9899976;0.1638734;5.3402387;-0.3931072
110.6834774;-12.428882;-17.0985927;3.0064804;0.1658548;5.3328735;-0.3431536
110.7834625;-12.4415253;-17.1977792;3.02317;0.1680074;5.3264359;-0.2892499
110.8834476;-12.4524995;-17.2971538;3.0400789;0.1702465;5.3210035;-0.2307449
110.9834326;-12.4617815;-17.3967115;3.0572179;0.1725879;5.3166659;-0.1680976
111.0834177;-12.4693433;-17.4964036;3.0745937;0.1750077;5.3135037;-0.1349938
111.1834028;-12.4751614;-17.5962228;3.0921717;0.1763451;5.3109629;-0.1089567
111.2833879;-12.4792182;-17.6961188;3.1098551;0.1774022;5.3089112;-0.1089567
111.3833729;-12.4815037;-17.7960788;3.1276077;0.1774881;5.3068588;-0.1074265
111.483358;-12.4820151;-17.8960575;-3.13784;0.1773342;5.3048344;-0.0991996
111.5833431;-12.4807541;-17.9960347;-3.1201272;0.1769183;5.3029644;-0.0839088
111.6833282;-12.4777249;-18.0959705;-3.1024609;0.1764778;5.3013821;-0.0684938
111.7833132;-12.4729326;-18.1958407;-3.0848354;0.176086;5.3000901;-0.0550184
111.8832983;-12.4663831;-18.2956081;-3.0672474;0.1757411;5.2990521;-0.0433531
111.9832834;-12.4580813;-18.3952477;-3.0496917;0.1754259;5.298234;-0.0329494
112.0832684;-12.4480335;-18.4947241;-3.0321658;0.1751581;5.2976122;-0.024253
112.1832535;-12.4362449;-18.5940113;-3.014667;0.174861;5.2971545;-0.0150468
112.2832386;-12.4227225;-18.6930755;-2.9971973;0.1745966;5.2968704;-0.0070918
112.3832237;-12.4074727;-18.7918899;-2.9797507;0.1743967;5.2967366;-0.001229
112.4832087;-12.3905023;-18.8904225;-2.9623216;0.1742475;5.2967134;0.0029988
112.5831938;-12.3718178;-18.988645;-2.9449048;0.1741484;5.29677;0.0056734
112.6831789;-12.351426;-19.0865271;-2.9274955;0.1740995;5.2968771;0.006842
112.783164;-12.3293334;-19.1840393;-2.9100885;0.1741016;5.2970062;0.0065413
112.883149;-12.3055467;-19.2811526;-2.8926788;0.1741527;5.2971297;0.004875
112.9831341;-12.2800729;-19.377836;-2.8752613;0.1742605;5.2972217;0.0016769
113.0831192;-12.252918;-19.4740624;-2.8578303;0.1744162;5.2972534;-0.0027523
113.1831043;-12.2240898;-19.5697986;-2.8403819;0.1746174;5.2972014;-0.0083002
113.2830893;-12.1935938;-19.6650195;-2.8229104;0.1748682;5.2970447;-0.0150427
113.3830744;-12.1614386;-19.75969;-2.8054153;0.1750913;5.2967608;-0.0207628
113.4830595;-12.12763;-19.853786;-2.7878956;0.1753586;5.2963688;-0.0275184
113.5830446;-12.0921782;-19.9472712;-2.7703466;0.1756911;5.2958493;-0.0358582
113.6830296;-12.055088;-20.0401233;-2.7527612;0.17607;5.2951723;-0.0451945
113.7830147;-12.016371;-20.1323015;-2.7351097;0.1770808;5.2943188;-0.0719012
113.8829998;-11.9760244;-20.2237879;-2.7173492;0.1781719;5.2929608;-0.099865
113.9829849;-11.9340628;-20.3145316;-2.6995926;0.1768732;5.291074;-0.0598728
114.0829699;-11.8904963;-20.4045328;-2.6819793;0.1754244;5.2899424;-0.0171673
114.182955;-11.8453668;-20.4937442;-2.6645919;0.1723066;5.289618;0.0706864
114.2829401;-11.7987002;-20.5821778;-2.6475208;0.1691535;5.2909539;0.156463
114.3829252;-11.7505505;-20.6697979;-2.6307488;0.1663805;5.2939098;0.2287639
114.4829102;-11.7009443;-20.7566148;-2.614248;0.1636729;5.2982287;0.2969828
114.5828953;-11.6499301;-20.8425972;-2.5980074;0.1612254;5.3038302;0.355882
114.6828804;-11.5975293;-20.9277579;-2.5820068;0.1588166;5.3105349;0.4120661
114.7828655;-11.5437901;-21.0120642;-2.5662444;0.1565107;5.3182875;0.4638802
114.8828505;-11.4887307;-21.0955307;-2.5507075;0.154263;5.3270014;0.512787
114.9828356;-11.4323977;-21.1781275;-2.5353963;0.1520283;5.3366174;0.5602145
115.0828207;-11.3748088;-21.2598683;-2.5203052;0.1498257;5.3471031;0.6057257
115.1828058;-11.3160092;-21.3407271;-2.5054336;0.1476754;5.3584176;0.648852
115.2827908;-11.2560143;-21.4207194;-2.4907736;0.1455562;5.3705112;0.6903129
115.3827759;-11.1948695;-21.4998198;-2.4763261;0.1434609;5.3833477;0.7304076
115.482761;-11.1325884;-21.5780452;-2.4620845;0.141401;5.3968965;0.7688865
115.5827461;-11.0692156;-21.6553725;-2.4480491;0.13937;5.4111224;0.8060186
115.6827311;-11.0047634;-21.7318186;-2.4342137;0.1373664;5.4259954;0.8419202
115.7827162;-10.9392754;-21.8073631;-2.4205792;0.1353856;5.4414874;0.8767952
115.8827013;-10.8727626;-21.8820233;-2.4071397;0.1334322;5.4575743;0.9105626
115.9826864;-10.8052679;-21.9557806;-2.393896;0.1315013;5.4742308;0.9434254
116.0826714;-10.736801;-22.0286529;-2.3808426;0.1295952;5.4914351;0.9753675
116.1826565;-10.6674039;-22.1006234;-2.3679802;0.1277083;5.5091655;1.0066053
116.2826416;-10.5970853;-22.1717101;-2.355304;0.1258441;5.527404;1.0370771
116.3826267;-10.5258858;-22.2418985;-2.3428147;0.123997;5.546132;1.0669933
116.4826117;-10.4538137;-22.3112066;-2.3305076;0.1221711;5.5653344;1.0962639
116.5825968;-10.3809082;-22.3796216;-2.3183834;0.1203644;5.5849948;1.124991
116.6825819;-10.3071768;-22.4471616;-2.3064377;0.1185766;5.6050987;1.1532113
116.7825669;-10.2326576;-22.5138156;-2.2946714;0.1167999;5.6256323;1.1812028
116.882552;-10.1573574;-22.5796017;-2.2830806;0.1150409;5.646587;1.208783
116.9825371;-10.0813131;-22.6445108;-2.271666;0.1132983;5.6679507;1.2360242
117.0825222;-10.0045308;-22.7085606;-2.2604238;0.1115728;5.6897129;1.2629255
117.1825072;-9.9270462;-22.7717437;-2.2493527;0.1098953;5.7118631;1.2885006
117.2824923;-9.8488647;-22.8340775;-2.2384475;0.1082327;5.7343737;1.3138607
117.3824774;-9.7700204;-22.8955559;-2.227708;0.1066032;5.7572367;1.3384194
117.4824625;-9.6905181;-22.956196;-2.2171296;0.1049875;5.7804341;1.362839
117.5824475;-9.6103908;-23.0159929;-2.2067133;0.1033824;5.8039595;1.3872422
117.6824326;-9.5296426;-23.0749635;-2.1964558;0.1017904;5.8278086;1.4115613
117.7824177;-9.4483053;-23.1331043;-2.1863577;0.1002128;5.851976;1.4357631
117.8824028;-9.3663828;-23.1904319;-2.1764159;0.0986468;5.8764558;1.4599583
117.9823878;-9.2839053;-23.2469443;-2.1666308;0.0970921;5.901244;1.4841733
118.0823729;-9.2008768;-23.3026576;-2.157;0.0955482;5.9263371;1.5084331
118.182358;-9.117326;-23.3575711;-2.1475237;0.0940135;5.9517319;1.532808
118.2823431;-9.0332567;-23.4117007;-2.1381998;0.0924889;5.9774266;1.5572821
118.3823281;-8.9486962;-23.4650468;-2.1290284;0.0909724;6.0034189;1.5819302
118.4823132;-8.8636484;-23.5176251;-2.1200077;0.0894651;6.0297079;1.6067315
118.5822983;-8.778139;-23.5694373;-2.1111378;0.0879649;6.0562922;1.6317701
118.6822834;-8.6921721;-23.6204985;-2.1024171;0.0864731;6.0831719;1.657009
118.7822684;-8.6057718;-23.6708116;-2.0938456;0.084987;6.1103464;1.6825613
118.8822535;-8.5189425;-23.7203914;-2.085422;0.0835084;6.1378168;1.7083696
118.9822386;-8.4317066;-23.7692421;-2.0771462;0.0820355;6.1655834;1.7345125
119.0822237;-8.3440688;-23.8173778;-2.0690171;0.0805697;6.1936475;1.7609467
119.1822087;-8.2560499;-23.8648039;-2.0610346;0.0791081;6.2220098;1.7877983
119.2821938;-8.1676551;-23.9115343;-2.0531976;0.0776527;6.2506729;1.8149976
119.3821789;-8.0789034;-23.9575751;-2.0455063;0.0762004;6.2796383;1.8426783
119.482164;-7.9898004;-24.0029401;-2.0379596;0.0747535;6.3089094;1.8707683
119.582149;-7.9003637;-24.0476364;-2.0305574;0.0733164;6.3384884;1.8990933
119.6821341;-7.8105992;-24.0916771;-2.0232983;0.0718849;6.3683748;1.9278382
119.7821192;-7.7205226;-24.1350706;-2.0161835;0.0704356;6.3985708;1.9579722
119.8821043;-7.6301409;-24.1778294;-2.0092132;0.0689903;6.4290936;1.9886216
119.9820893;-7.539468;-24.219963;-2.0023901;0.0674942;6.4599465;2.0220818
120.0820744;-7.4485114;-24.2614846;-1.9957163;0.066001;6.4911682;2.0561406
120.1820595;-7.357284;-24.3024044;-1.9891928;0.0644898;6.5227626;2.0917117
120.2820446;-7.2657936;-24.3427356;-1.9828201;0.0629827;6.5547472;2.1278732
120.3820296;-7.1740518;-24.3824896;-1.9765976;0.061487;6.5871255;2.1643279
120.4820147;-7.0820669;-24.4216789;-1.9705244;0.0599943;6.619896;2.2014541
120.5819998;-6.9898488;-24.4603157;-1.9646004;0.0585036;6.6530631;2.2393279
120.6819849;-6.8974062;-24.4984124;-1.9588254;0.0570149;6.686632;2.2779574
120.7819699;-6.8047478;-24.5359816;-1.9531992;0.0555259;6.7206079;2.3174791
120.881955;-6.7118825;-24.5730357;-1.9477218;0.0540392;6.754998;2.357794
120.9819401;-6.6188179;-24.6095876;-1.9423929;0.0525538;6.7898075;2.3989702
121.0819251;-6.5255632;-24.6456498;-1.9372125;0.0510702;6.8250427;2.4410115
121.1819102;-6.4321248;-24.6812357;-1.9321804;0.0495867;6.8607097;2.4840267
121.2818953;-6.338512;-24.7163575;-1.9272966;0.0481045;6.8968159;2.5279763
121.3818804;-6.2447302;-24.751029;-1.922561;0.0466222;6.9333678;2.5729579
121.4818654;-6.1507892;-24.7852626;-1.9179735;0.0451412;6.9703733;2.6189379
121.5818505;-6.0566931;-24.8190723;-1.9135341;0.04366;7.0078394;2.6660147
121.6818356;-5.9624519;-24.8524703;-1.9092428;0.0421797;7.0457744;2.7141644
121.7818207;-5.868069;-24.8854713;-1.9050995;0.0406984;7.0841858;2.7635122
121.8818057;-5.7735544;-24.9180872;-1.9011043;0.0392179;7.1230828;2.8140066
